YEAR,MO,DY,Humidity,Wind_speed,Pressure,Temp,DEW_point,Wind_Direction,Precipitation
1983,2,16,47.5,2.75,97.68,18.48,6.37,297.56,0
1983,2,17,52.19,2.56,97.6,14.81,4.82,293.19,0
1983,2,18,44,2.78,97.77,16.51,3.21,202,0
1983,2,19,38.56,4.78,97.57,16.73,1.32,304.31,0
1983,2,20,42.94,4.22,97.42,16.62,3.14,303.88,0
1983,2,21,39.94,2.56,97.52,17.88,3,198.44,0
1983,2,22,34.44,3.39,97.61,17.55,0.34,211.5,0
1983,2,23,30.94,2.74,97.64,19.09,0.36,200.5,0
1983,2,24,37.62,6.2,97.84,19.05,3.87,99.5,3.25
1983,2,25,41.88,2.88,97.78,17.71,3.52,189.94,1.65
1983,2,26,46.44,3.59,97.63,15.56,2.56,303.31,8.34
1983,2,27,34.06,5.37,97.58,16.28,-1.75,304.56,0
1983,2,28,32.44,4.14,97.61,17.76,-0.04,285.44,0
1983,3,1,39.06,3.16,97.61,20.62,5.77,93.12,0.01
1983,3,2,46.5,2.91,97.55,18.9,6.64,203.88,4.72
1983,3,3,40.44,2.89,97.83,19.49,4.45,250.81,0
1983,3,4,35.31,4.01,97.88,18.4,0.78,306.81,1.82
1983,3,5,29.81,4.73,97.78,17.93,-2.31,304.75,0
1983,3,6,30.06,4.45,97.57,17.7,-2.23,297.69,0
1983,3,7,32.12,3.7,97.72,19.57,1.07,285.56,0
1983,3,8,40.25,2.48,97.76,19.73,5.05,210.5,0
1983,3,9,41.5,3.24,97.59,22.47,8.17,100.69,0.2
1983,3,10,36.88,2.95,97.57,23.12,6.74,135.75,0
1983,3,11,30.31,2.72,97.57,25.06,5.37,199.06,0
1983,3,12,27.44,4.88,97.45,23.08,1.74,220.31,0
1983,3,13,24.94,6.62,97.3,20.26,-2.15,302.88,0
1983,3,14,26.62,4,97.05,21.73,0.42,314.25,0.01
1983,3,15,25.88,4.16,97.06,21.85,0.1,273.62,0
1983,3,16,31.06,3.18,97.25,21.22,2.08,301.62,0
1983,3,17,25.5,2.28,97.34,23.25,0.98,149.06,0
1983,3,18,26.62,4.25,97.25,23.14,1.69,110.44,0.53
1983,3,19,32.12,6.17,96.85,24.79,5.44,126.88,2.46
1983,3,20,40.12,4.8,96.74,20.44,4.62,169.88,0.83
1983,3,21,25.62,2.07,97.16,18.18,-3.2,224.19,0.08
1983,3,22,28.06,4.53,97.52,18.19,-1.92,303.19,0
1983,3,23,26.25,5.82,97.52,18.94,-3.27,306.5,0
1983,3,24,24.25,2.77,97.57,20.39,-2.19,233.38,0
1983,3,25,24.62,3.47,97.39,24.77,2.46,108.81,0.02
1983,3,26,29.44,2.67,97.17,23.89,3.84,200.44,0.16
1983,3,27,22.25,3.11,97.26,22.08,-1.91,288.06,0.01
1983,3,28,21.06,3.34,97.36,21,-3.44,299.94,0
1983,3,29,20.75,3.1,97.44,20.8,-3.99,293.44,0
1983,3,30,18.44,2.31,97.45,22.01,-4.71,289.12,0
1983,3,31,14.81,2.12,97.54,23.9,-5.34,202.25,0
1983,4,1,13.5,2.58,97.49,25.02,-5.67,239.94,0
1983,4,2,13.75,2.61,97.31,27.14,-3.73,180.31,0
1983,4,3,17.44,2.86,97.11,27.7,0.03,172.44,0
1983,4,4,21.12,3.12,97.19,27.24,2.27,269.44,0
1983,4,5,25.25,4.12,97.19,26.19,3.5,304.56,0
1983,4,6,24.94,4.36,97.07,25.49,3.07,297.88,0
1983,4,7,23.38,2.66,96.88,27.48,4.14,229.25,0
1983,4,8,23.19,2.34,96.89,27.08,2.45,196.12,0.16
1983,4,9,21.31,3.16,96.89,26.07,1.02,166.38,0.27
1983,4,10,25.69,2.99,97.06,25.84,3.81,288.56,0.25
1983,4,11,26.38,3.19,97.24,25.99,4.23,252.94,0.91
1983,4,12,43.31,3.45,97.19,22.22,8.52,120.62,4.81
1983,4,13,49.88,2.71,97.1,22.73,11.33,201.62,11.35
1983,4,14,58.25,2.81,96.97,21.03,12.33,135.06,0.71
1983,4,15,77.69,7.13,97.04,18.63,14.6,108.38,23.1
1983,4,16,79.44,4.06,97.18,20.62,16.73,131.69,66.39
1983,4,17,73.62,3.23,97.57,19.94,14.64,165.56,20.08
1983,4,18,55.56,2.62,97.84,20.95,10.77,268.69,0.96
1983,4,19,49.81,2.37,97.9,21.44,9.73,280.62,0.2
1983,4,20,46.25,3.04,97.59,22.36,9.3,295.56,0.07
1983,4,21,44.69,3.64,97.25,23.2,9.53,296,0
1983,4,22,41.19,4.77,96.88,26.15,10.95,271.69,0
1983,4,23,40.31,5.27,96.57,26.31,10.15,307.81,0
1983,4,24,33.06,2.73,96.64,28.32,8.92,241.88,0
1983,4,25,34.75,2.58,96.92,29.01,10.43,191.31,0
1983,4,26,38.62,2.86,97.07,29.35,12.78,170.75,0
1983,4,27,39.5,3.58,96.99,30.17,13.86,184.88,0.01
1983,4,28,36.5,5.41,96.82,29.11,11.21,305.88,0
1983,4,29,32.44,4.8,96.8,29.93,9.91,289.25,0
1983,4,30,29.25,2.99,96.4,32.05,10.57,173.06,0
1983,5,1,32.88,4.17,96.31,30.56,10.85,180.31,0
1983,5,2,26.38,3.73,96.78,29.35,5.73,312.81,0
1983,5,3,23.38,4.94,96.99,29.37,4.45,234.44,0
1983,5,4,27.69,5.48,96.96,30.71,8.41,324.69,0
1983,5,5,28.06,6.09,97.09,31.28,9.29,319.38,0
1983,5,6,31.44,4.39,96.82,30.25,9.87,304.12,0
1983,5,7,28.5,2.6,96.77,31.79,10.05,205.38,0
1983,5,8,29,3.02,96.77,32.34,10.69,205.88,0
1983,5,9,26.12,2.83,96.69,34.08,10.58,186.19,0
1983,5,10,29,3.15,96.55,33.4,11.73,138.44,0
1983,5,11,35.06,3.81,96.91,30.9,13.28,98.62,0.47
1983,5,12,41.12,2.35,96.84,30.13,14.64,156.88,3.93
1983,5,13,39.19,3.16,96.82,30.32,13.97,207.94,0
1983,5,14,38.81,2.65,96.78,31.62,15.29,181.94,0.19
1983,5,15,36.38,2.55,96.87,32.35,14.53,210.06,0.02
1983,5,16,33.25,2.53,96.81,33.28,13.85,213.5,0.26
1983,5,17,33.56,2.28,96.82,33.6,14.3,168.44,0
1983,5,18,35.38,3.04,97.07,31.62,13.83,59.56,0.89
1983,5,19,38.5,2.56,96.83,30.77,14.51,138.94,1.8
1983,5,20,47.88,2.59,96.48,30.96,17.08,218.12,17.55
1983,5,21,40.56,3.05,96.55,31.05,15.39,156.81,0.27
1983,5,22,45.62,3.51,96.75,30.23,16.55,155,0
1983,5,23,48.19,2.8,96.71,29.51,16.75,190.31,3.84
1983,5,24,39.38,3,96.6,29.42,12.97,215.56,0.01
1983,5,25,32.62,3.33,96.75,30.67,10.89,221.38,0.08
1983,5,26,27.62,4.25,96.79,32.25,9.55,215.5,0
1983,5,27,27.75,3.76,96.71,33.39,10.96,234.56,0
1983,5,28,28.06,3.63,96.45,34.44,11.88,253.94,0
1983,5,29,30.31,3.28,96.47,32.73,12.01,204.38,0.92
1983,5,30,30.81,4.85,96.49,32.55,11.73,308.38,0.14
1983,5,31,27.62,5.09,96.52,33.42,10.26,303.75,0
1983,6,1,25.19,5.84,96.49,34.9,10.44,308.25,0
1983,6,2,23.69,4.88,96.38,35.24,10.05,290.88,0
1983,6,3,21.38,4.46,96.39,35.31,8.55,289.06,0
1983,6,4,15.88,6.27,96.29,35.47,4.05,303.56,0
1983,6,5,14.88,6.55,96.16,35.45,2.44,315.56,0
1983,6,6,12.81,5.02,96.03,35.98,1.12,310.38,0
1983,6,7,15.5,6.52,96.02,35.83,4.88,297,0
1983,6,8,18,4.29,96.15,36.24,7.21,291,0
1983,6,9,22.88,3.06,96.38,35.48,10.12,257.94,1.98
1983,6,10,29.06,3.25,96.42,33.33,11.66,187.25,0.18
1983,6,11,47.5,2.92,96.6,30.49,17.51,165.94,7.9
1983,6,12,38.5,2.24,96.86,31.52,14.61,138.44,0.93
1983,6,13,36.75,2.49,96.95,32.44,14.54,204.06,3.96
1983,6,14,32.12,1.74,96.76,34.22,13.78,209.75,3.72
1983,6,15,28.5,3.58,96.56,35.12,13.02,149,0
1983,6,16,38.56,2.58,96.65,32.79,15.15,205.25,11.76
1983,6,17,44.38,2.04,96.48,31.61,16.94,154.44,14.71
1983,6,18,33.25,3,96.34,33.51,13.62,211.75,0
1983,6,19,27.56,3.46,96.31,33.92,11.19,244.12,0
1983,6,20,24.19,2.59,96.39,34.7,9.37,237.31,0
1983,6,21,22.94,3.41,96.19,35.01,8.73,215.06,0
1983,6,22,21.06,3.3,96.04,36.35,8.8,233.81,0
1983,6,23,21.06,3.09,96.02,36.73,8.8,222.38,0
1983,6,24,23.38,3.27,96.14,36.41,11.09,140.88,0.1
1983,6,25,27.88,3.02,96.4,34.83,12.48,127.88,2.19
1983,6,26,35.56,2.91,96.3,33.99,15.6,133.06,3.36
1983,6,27,44.69,3.64,96.18,33.73,19.21,135.56,0.26
1983,6,28,44.94,3.5,96.03,34.44,20.12,139.5,0.64
1983,6,29,48.69,3.53,96.29,33.98,20.83,136.38,4.44
1983,6,30,53,2.87,96.57,34.19,22.23,142.06,4.55
1983,7,1,47.5,2.72,96.46,34.94,21.62,158.44,0.16
1983,7,2,49.12,4.67,96.11,34.32,21.53,135.38,0.04
1983,7,3,58.5,3.09,96.06,32.19,22.33,204.31,23.71
1983,7,4,69.19,2.09,96.17,30.58,23.69,187.94,44.19
1983,7,5,67.62,2.2,96.38,29.37,22.26,135.69,11.18
1983,7,6,48.81,2.09,96.56,31.28,18.26,227.31,1.43
1983,7,7,41.44,4.87,96.47,31.81,16.25,306.12,0.02
1983,7,8,42.44,3.86,96.36,32.95,17.64,307.06,0.19
1983,7,9,33.62,2.01,96.46,34.69,15.28,196.38,0
1983,7,10,34.06,2.26,96.54,34.82,15.57,164.56,0
1983,7,11,39.5,2.02,96.59,33.46,17.39,150,9.11
1983,7,12,43,1.4,96.45,34.18,19.29,152,4.45
1983,7,13,45.38,1.69,96.43,33.69,19.83,175.5,0.39
1983,7,14,45.19,1.68,96.34,34.08,20.05,162.62,14.05
1983,7,15,47.25,1.58,96.17,34.8,21.07,196.19,5.06
1983,7,16,40.94,1.62,95.95,36.04,20.07,174.06,0.18
1983,7,17,37.31,1.65,96.03,35.97,18.16,191.94,0.47
1983,7,18,35.88,2.3,96.05,34.44,16.11,227.38,0.1
1983,7,19,32.44,2.23,95.9,35.8,15.75,200.5,0
1983,7,20,33.19,1.91,96.06,35.33,15.64,143.56,0
1983,7,21,46.38,3.35,96.31,34.4,20.91,129.44,0
1983,7,22,46.62,2.82,96.37,35.56,21.96,135.94,0
1983,7,23,52.06,3.35,96.46,34.01,22.43,134.38,0
1983,7,24,49,2.67,96.34,34.47,21.78,150.5,0
1983,7,25,69.19,4.7,96.35,29.73,23.41,119.12,10.5
1983,7,26,71.06,5.88,96.36,29.29,23.23,128.31,12.91
1983,7,27,83.06,7.38,96.37,26.6,23.42,110.5,48.44
1983,7,28,87.44,6.57,96.35,25.94,23.68,91.56,48.05
1983,7,29,81.44,3.23,96.44,28,24.43,127.69,9.29
1983,7,30,77.69,1.77,96.37,30.34,25.76,160.69,8.8
1983,7,31,71.94,2.16,96.31,32,25.83,195.88,1.31
1983,8,1,82.94,2.7,96.4,29.48,26.19,136.69,0.06
1983,8,2,84.12,2.5,96.54,28.8,25.73,174.12,0.03
1983,8,3,75.94,2.13,96.54,29.56,24.61,209.44,0.01
1983,8,4,73.31,2.7,96.49,29.36,23.89,264.69,0.38
1983,8,5,65,3.34,96.49,31.3,23.66,292.69,0.99
1983,8,6,75.12,1.94,96.7,29.85,24.78,239.06,42.55
1983,8,7,79.25,2.9,97,28.9,24.72,118.38,1.01
1983,8,8,77.5,3.21,96.96,28.64,24.18,129.19,0.3
1983,8,9,73.75,1.91,96.78,29.51,24.1,146.5,0.71
1983,8,10,69,2.28,96.48,30.83,24.1,214.81,0.21
1983,8,11,61.94,2.02,96.29,31.58,22.73,193.56,0.48
1983,8,12,69.69,2.29,96.45,30.14,23.65,142.69,0.11
1983,8,13,71.94,1.67,96.43,29.84,23.92,149.5,0
1983,8,14,75.31,1.93,96.46,29,24.09,127.12,0.24
1983,8,15,75.88,1.9,96.4,29.25,24.37,145.88,9.21
1983,8,16,78.69,1.79,96.29,29.3,25.04,122.31,22.18
1983,8,17,77.88,2.37,96.29,29.52,25.08,125.31,9.93
1983,8,18,75.69,3.23,96.49,29.94,24.95,116.75,1.69
1983,8,19,71.5,2.07,96.59,30.66,24.65,144.06,33.45
1983,8,20,81.5,1.91,96.56,29.01,25.43,85.31,1.99
1983,8,21,77.44,1.51,96.32,29.45,24.92,136.69,0.63
1983,8,22,79.75,1.42,96.35,28.79,24.8,170.12,7.05
1983,8,23,82,1.73,96.38,29.05,25.49,251.5,19.2
1983,8,24,79.88,3.34,96.2,29.26,25.19,276.69,13.33
1983,8,25,81.62,2.71,96.28,28.37,24.78,231.5,4.51
1983,8,26,84,1.85,96.46,28.23,25.12,244.94,18.75
1983,8,27,83.81,1.35,96.53,28.19,25.06,160.69,25.25
1983,8,28,79.62,1.38,96.48,28.65,24.6,181.44,5.87
1983,8,29,83.69,2.52,96.62,28.17,25.01,137.44,1.38
1983,8,30,83.81,2.31,96.77,26.83,23.81,166.31,0.91
1983,8,31,80.88,1.26,96.77,27.02,23.38,178.5,0.07
1983,9,1,87.88,3.48,96.84,27.58,25.36,117.25,8.3
1983,9,2,85.25,2.21,96.97,27.91,25.15,119.75,27.59
1983,9,3,87.69,1.62,96.88,27.53,25.29,105.31,2.85
1983,9,4,79,1.3,96.82,28.37,24.23,157.56,0.37
1983,9,5,78.12,1.88,96.67,28.43,24.11,262,4.72
1983,9,6,77.69,2.23,96.45,28.78,24.26,259.56,2.2
1983,9,7,78.25,1.38,96.54,28.73,24.26,181.56,10.83
1983,9,8,82.38,1.96,96.6,27.95,24.44,162.19,6.28
1983,9,9,79.75,2.05,96.56,28.56,24.46,155.62,0.15
1983,9,10,79.75,1.27,96.59,28.33,24.26,162.06,1.63
1983,9,11,74.81,2.07,96.59,28.83,23.61,160.12,11.6
1983,9,12,77.12,2.27,96.9,27.74,23.07,229.31,21.49
1983,9,13,69.88,2.37,96.78,28.65,22.44,293.12,0
1983,9,14,73.62,2.44,96.65,28.15,22.68,217.31,0
1983,9,15,69.12,1.55,96.56,28.68,21.98,180.5,0
1983,9,16,73.62,1.7,96.68,28.29,22.8,186.06,1.93
1983,9,17,77.94,1.96,96.73,27.65,23.15,146.44,1.96
1983,9,18,74.94,2.09,96.65,27.78,22.53,150.88,0.32
1983,9,19,77.19,2.01,96.8,27,22.4,149.75,0.03
1983,9,20,69.88,1.53,96.85,27.17,20.58,171,0.01
1983,9,21,70.06,1.51,96.76,26.9,20.52,165.56,1.29
1983,9,22,67.88,1.68,96.74,27.34,20.3,152.25,0.02
1983,9,23,78.5,2.6,96.98,26.66,22.34,140.69,0.7
1983,9,24,83.62,3.45,97.22,25.55,22.4,116.19,1.77
1983,9,25,76.25,1.96,97.03,25.81,21.15,118.69,10.89
1983,9,26,67.5,1.82,96.66,26.64,19.59,185.94,0.54
1983,9,27,72.06,2.23,96.79,25.86,20.01,124,0
1983,9,28,67.31,1.66,96.98,26.76,19.59,141.31,0
1983,9,29,66.31,1.5,97.09,27.22,19.89,131.19,0
1983,9,30,62.94,1.48,97.11,28.32,20.06,184.56,0
1983,10,1,56.5,1.84,96.9,28.14,17.9,205.38,0
1983,10,2,55,1.95,96.89,27.17,16.4,149.62,0
1983,10,3,49.19,1.79,97.02,27.66,15.19,186.06,0
1983,10,4,47.69,2.23,97.03,26.3,13.13,206.62,0
1983,10,5,42.38,2.02,96.89,27.32,12.45,183.56,0
1983,10,6,41.62,2.19,96.97,28.06,12.44,159.56,0
1983,10,7,38.31,1.78,97.05,28.38,11.64,148.94,0
1983,10,8,37.88,1.76,97.11,28.15,11.52,133.19,0
1983,10,9,47.5,2.14,97.02,27.6,14.65,133.12,0.75
1983,10,10,72.5,3.12,97.11,25.65,19.98,147.31,13.07
1983,10,11,65.69,2.77,97.03,24.77,16.83,253.38,2.39
1983,10,12,45.81,2.95,96.86,24.51,11.07,278.56,0.05
1983,10,13,44.75,2.6,96.92,24.21,10.03,184.88,0.35
1983,10,14,44,2.23,97.05,24.31,10.13,205.94,1.06
1983,10,15,39.12,2.98,97.02,24.23,8.55,212.69,0.05
1983,10,16,41.38,2.95,96.93,22.08,7.23,275.25,0.19
1983,10,17,38,2.07,97.18,22.24,6.37,187.25,0
1983,10,18,32.5,1.95,97.41,23.02,4.66,172.88,0
1983,10,19,32.25,1.98,97.46,22.06,3.55,179.62,0
1983,10,20,32.44,2.04,97.51,21.26,3.03,197.19,0
1983,10,21,31.5,2.27,97.46,22.42,3.46,299.62,0
1983,10,22,38.88,2.24,97.53,23.48,7.76,120.06,0
1983,10,23,57.31,2.96,97.6,20.73,11.65,247.44,0.16
1983,10,24,47.38,3.15,97.58,20.39,7.04,253.25,0
1983,10,25,35.25,3.16,97.47,20.41,3.53,319.62,0
1983,10,26,33.94,2.22,97.77,20.94,3.35,185.19,0
1983,10,27,31,1.62,97.93,21.54,2.94,165.81,0
1983,10,28,32.44,2.04,97.74,21.28,3.07,175.56,0
1983,10,29,34.56,1.98,97.77,20.66,3,143.12,0
1983,10,30,34,1.98,98.01,21.37,3.66,127.69,0
1983,10,31,31.19,2,98.11,22.19,3.58,181.38,0
1983,11,1,30.5,2.16,97.92,21.92,2.92,194.56,0
1983,11,2,32.38,2.37,97.6,20.87,2.67,217,0
1983,11,3,27.25,1.57,97.6,21.74,0.86,177.81,0
1983,11,4,29.75,2.04,97.73,20.55,0.77,155.12,0
1983,11,5,32.12,2.31,97.86,20.07,1.71,141,0
1983,11,6,35.75,2.71,97.88,19.37,2.77,203.19,0
1983,11,7,30.44,3.16,97.59,19.65,0.4,215.56,0
1983,11,8,29.12,1.83,97.54,18.86,-0.57,236.5,0
1983,11,9,29.38,2.29,97.51,18.17,-1.21,198.38,0
1983,11,10,25.06,1.86,97.44,18.69,-2.8,185.44,0
1983,11,11,25.44,2,97.53,18.62,-2.74,248,0
1983,11,12,24.38,1.57,97.66,18.89,-2.79,165.12,0
1983,11,13,26.5,1.95,97.76,18.73,-1.89,206.44,0
1983,11,14,30,2.31,97.78,17.73,-1.2,207.5,0
1983,11,15,28.06,1.65,97.86,18.31,-1.59,151.5,0
1983,11,16,29.06,1.95,97.97,18.58,-0.77,174.38,0
1983,11,17,29.44,1.84,97.95,18.74,-0.38,173.5,0
1983,11,18,30.81,2.45,97.85,17.92,-0.57,194.75,0
1983,11,19,29.5,2.48,97.91,17.71,-1.31,192.12,0
1983,11,20,26,1.66,98.13,18.18,-2.6,145.19,0
1983,11,21,25.69,1.7,98.1,17.74,-2.89,147.31,0
1983,11,22,28.75,2.06,98.08,17.48,-1.73,133.94,0
1983,11,23,28.69,2.09,98.2,18.2,-1.21,181.44,0
1983,11,24,27.88,1.83,98.25,17.78,-1.99,191.62,0
1983,11,25,26.38,1.47,98.18,17.9,-2.3,151,0
1983,11,26,28.56,1.56,98.29,17.31,-1.99,134.06,0
1983,11,27,30.88,1.8,98.42,17.1,-0.87,124.12,0
1983,11,28,29.19,2.01,98.4,17.01,-1.85,183.69,0
1983,11,29,27.69,1.73,98.34,16.7,-2.88,136.88,0
1983,11,30,27.56,2.02,98.34,17.23,-2.39,175.75,0
1983,12,1,28.62,1.98,98.19,17.33,-2.04,163.38,0
1983,12,2,32.25,2.34,98.22,16.19,-1.26,119.88,0
1983,12,3,33.12,1.69,98.37,16.32,-0.63,137.75,0
1983,12,4,34.25,2.23,98.44,15.64,-0.83,194.25,0
1983,12,5,31.25,2.59,98.37,14.94,-2.64,309.12,0
1983,12,6,29.44,3.05,98.23,14.48,-4.17,306.94,0
1983,12,7,28.44,3.08,98.12,14.8,-4.25,287.38,0
1983,12,8,26,1.55,98.15,15.47,-4.39,219.44,0
1983,12,9,26.75,1.68,98.17,15.46,-4.12,141.31,0
1983,12,10,27.31,1.8,98.08,15.43,-3.95,189.69,0
1983,12,11,25.75,1.66,98.03,15.23,-4.86,199.94,0
1983,12,12,26.31,1.59,98,15.08,-4.9,169.06,0
1983,12,13,29.69,1.6,98.03,14.99,-3.13,121.81,0
1983,12,14,32.25,1.97,98.2,14.53,-2.31,124.12,0
1983,12,15,33.81,2.24,98.07,16.77,-0.02,192.38,0
1983,12,16,37.69,2.57,97.87,17.73,2.6,200.69,0
1983,12,17,38.88,2.69,97.83,17.22,2.52,215.19,0.21
1983,12,18,42,2.34,97.86,16.67,3.02,136.75,1.29
1983,12,19,49.38,2.67,97.85,17.96,6.46,121.31,0
1983,12,20,52.94,2.32,97.82,16.67,6.37,234.81,0
1983,12,21,39.94,2.02,97.83,16.78,2.32,169.5,0
1983,12,22,33.94,2.55,97.84,15.69,-0.85,199.56,0
1983,12,23,33.06,2.6,97.9,15.56,-1.32,217.75,0
1983,12,24,34.5,2.52,97.88,14.71,-1.67,230.56,0
1983,12,25,57.69,2.52,97.87,12.89,4.34,89.31,0.42
1983,12,26,78.38,2.17,97.47,11.57,7.75,206.44,1.49
1983,12,27,53.75,3.52,97.46,11.23,0.14,287.88,0
1983,12,28,35.56,2.81,97.51,10.62,-5.55,230.38,1.39
1983,12,29,30.81,2.32,97.91,11.62,-5.95,132.12,0
1983,12,30,28.25,2.27,97.9,11.4,-6.91,208,0
1983,12,31,24.44,1.71,97.91,12.05,-8.01,247.94,0
1984,1,1,28.5,2.33,98.12,11.8,-6.52,136.06,0
1984,1,2,29.62,2.52,98.01,12.46,-5.41,213.94,0.33
1984,1,3,29.69,1.8,98.25,12.61,-5.41,126.12,0
1984,1,4,31,2.38,98.25,12.47,-4.71,156.75,0
1984,1,5,35.06,2.8,97.98,12.12,-3.67,130.06,0
1984,1,6,43.06,2.75,98.14,13.05,0.3,187.62,1.85
1984,1,7,41.19,2.14,98.17,12.91,-0.54,149.56,0.01
1984,1,8,38.31,2.12,98.3,12.99,-1.46,180.5,0
1984,1,9,36.5,2.15,98.15,12.33,-2.63,192.69,0
1984,1,10,32.5,1.85,98.11,12.67,-4.05,239.5,0
1984,1,11,25.56,1.98,98.1,14.54,-5.84,247.69,0
1984,1,12,27.56,1.19,98,17.02,-2.54,254.81,0
1984,1,13,36.25,2.51,97.74,17.91,2.47,194.81,0.12
1984,1,14,38.81,2.34,97.46,14.78,-0.08,271.75,0
1984,1,15,33.75,2.52,97.56,14.61,-1.94,122.5,0
1984,1,16,52.5,2.25,97.5,12.62,2.89,166.56,0.04
1984,1,17,37.62,3.84,97.49,11.86,-4.28,305.38,0
1984,1,18,29.19,3.19,97.23,12.65,-5.99,251.88,0.19
1984,1,19,33.56,2.35,97.31,15,-1.93,182.62,0
1984,1,20,30.12,2.38,97.48,13.48,-4.22,203.69,0
1984,1,21,24.5,2.04,97.52,13.79,-6.76,144.81,0
1984,1,22,24.75,2.41,97.55,12.43,-7.85,181.31,0
1984,1,23,26.25,2.77,97.74,12.29,-7.15,200.75,0
1984,1,24,25.88,2.45,97.91,12.74,-6.77,278.31,0
1984,1,25,23.62,2.2,97.93,12.66,-7.89,250,0
1984,1,26,21.06,2.29,97.99,12.3,-9.77,190.94,0
1984,1,27,17.06,2.13,97.95,12.82,-11.77,292.19,0
1984,1,28,16,2.48,97.82,13.65,-11.93,214.56,0
1984,1,29,17.06,2.2,97.73,13.81,-11.1,271.94,0
1984,1,30,14.81,2.13,97.74,14.23,-12.4,169.44,0
1984,1,31,15.25,2.79,97.77,14.83,-11.55,118.44,0
1984,2,1,25.31,3.38,97.61,15.99,-4.7,120.56,0
1984,2,2,32.62,3.1,97.47,16.94,-0.81,118.75,0
1984,2,3,43.62,5,97.49,18.01,5.3,156.19,0.02
1984,2,4,37.12,2.59,97.69,15,-2,230.06,0
1984,2,5,22.75,3.02,97.66,12.97,-9.31,295.38,0
1984,2,6,14.69,1.57,97.67,13.98,-12.63,223.25,0
1984,2,7,15.25,2.6,97.62,14.53,-11.95,174.81,0
1984,2,8,15.38,2.64,97.68,13.99,-11.92,203,0
1984,2,9,16.56,3.14,97.47,13.92,-11.21,281.19,0
1984,2,10,17.31,2.12,97.42,16.19,-8.83,131.44,0
1984,2,11,19.75,1.86,97.64,16.61,-7.09,157.81,0
1984,2,12,23.94,2.63,98.11,15.25,-6.13,206.5,0
1984,2,13,19.69,2.98,97.95,14.51,-9.35,303.19,0
1984,2,14,15.38,2.09,97.96,15.15,-11.45,207.5,0
1984,2,15,12.62,1.84,97.85,16.88,-11.92,155.12,0
1984,2,16,14.62,3.2,97.71,17.43,-10,125.81,0
1984,2,17,20.44,3.55,97.52,18.45,-5.37,115.94,0
1984,2,18,46.88,7.52,97.45,18.3,6.49,105.44,0.38
1984,2,19,57.94,8.94,97.14,17.33,8.73,129,4.78
1984,2,20,56.06,3.69,97.45,13.14,3.55,210.94,17.71
1984,2,21,33.25,3,97.91,10.44,-6.84,286,0.13
1984,2,22,34.12,3.66,98.02,10.4,-5.76,296.31,0.08
1984,2,23,31.88,4.47,97.99,10.3,-7.42,299.25,0
1984,2,24,29.94,3.63,98.01,10.75,-8.02,300.12,0
1984,2,25,27.38,3.59,98.04,11.91,-8,301.88,0
1984,2,26,27.56,4.27,97.92,13.77,-6.67,296.62,0
1984,2,27,30.44,4.73,97.84,15.17,-3.99,298.62,0
1984,2,28,29,4.87,97.67,16.21,-4.06,298.56,0
1984,2,29,29.12,5.88,97.7,17.98,-2.56,299.62,0
1984,3,1,30.75,6.4,97.73,19.17,-0.25,299.88,0
1984,3,2,32,4.88,97.7,18.21,-0.97,298.25,0
1984,3,3,26,4.76,97.66,19.02,-3.35,307.5,0
1984,3,4,24.25,3.69,97.61,19.01,-3.67,302.44,0
1984,3,5,23.38,3.77,97.44,19.27,-4.13,316.19,0
1984,3,6,24,4.53,97.33,20.41,-2.64,310.44,0
1984,3,7,25.31,4.25,97.4,21.44,-0.92,309.75,0
1984,3,8,28.75,6.25,97.25,22.29,1.75,305.12,0
1984,3,9,28.81,6.03,96.98,21.68,0.63,299.75,0
1984,3,10,25.75,2.85,97.08,22.4,0.17,255.81,0
1984,3,11,21.5,4.38,97.04,24.55,0.12,122.56,0.03
1984,3,12,28.19,3.76,97.06,25.02,4.04,157.31,0
1984,3,13,23.31,3.16,97.12,24.58,1.13,200.88,0
1984,3,14,21.81,3.91,97.18,25.8,1.05,210.88,0
1984,3,15,28.06,2.92,97.41,26.09,4.5,279.12,0
1984,3,16,23.5,2.43,97.58,26.63,3.41,189.5,0
1984,3,17,26.44,2.66,97.57,25.49,4.33,167.69,0
1984,3,18,25.44,2.84,97.31,25.93,4.24,183.62,0.18
1984,3,19,24.25,4.64,97.49,21.37,-2.56,298.69,0.15
1984,3,20,27.12,5.44,97.5,21.91,-0.67,297.06,0.29
1984,3,21,21.12,5.6,97.39,23.32,-3.03,299.12,0
1984,3,22,17.62,3.16,97.32,25.48,-1.8,287.81,0
1984,3,23,20.12,3.13,97.2,26.66,0.57,215.44,0
1984,3,24,23.88,2.61,97.17,27.09,4.08,174.38,0
1984,3,25,23,2.53,97,28.86,4.9,129.88,0.01
1984,3,26,29.19,2.48,97.16,27.74,7.35,207.25,0.11
1984,3,27,24.94,4.3,97.36,26.8,4.22,245.56,0
1984,3,28,23.94,4,97.33,27.65,3.89,304.81,0
1984,3,29,24.19,4.38,97.14,29.72,6.03,306.62,0
1984,3,30,22.06,5.2,96.92,30.4,4.63,304.38,0
1984,3,31,17.06,4.08,97.07,30.58,1.38,186.81,0
1984,4,1,15.75,2.46,97.11,31.15,1.58,135.38,0
1984,4,2,18.25,4.01,96.87,30.36,2.39,192.12,0.15
1984,4,3,18.62,3.15,96.89,28.6,1.05,285.75,0.02
